proj_group	edit_bin	sample_size	sampled_users	page_title	survey_url	preview_url
arwiki	[10, 30)	26	[user(user='Michael M. Markos', proj_domain='ar.wikipedia.org'), user(user='Adam faraj2', proj_domain='ar.wikipedia.org'), user(user='MOha9006', proj_domain='ar.wikipedia.org'), user(user='Wesam md', proj_domain='ar.wikipedia.org'), user(user='Maboelennin', proj_domain='ar.wikipedia.org'), user(user='Byassine52', proj_domain='ar.wikipedia.org'), user(user='Aboutthereader', proj_domain='ar.wikipedia.org'), user(user='Waled32617', proj_domain='ar.wikipedia.org'), user(user='Mahmoudivity', proj_domain='ar.wikipedia.org'), user(user='المجرة', proj_domain='ar.wikipedia.org'), user(user='دائم السيف', proj_domain='ar.wikipedia.org'), user(user='Farzane91431055', proj_domain='ar.wikipedia.org'), user(user='AliAziz', proj_domain='ar.wikipedia.org'), user(user='My angels', proj_domain='ar.wikipedia.org'), user(user='عباس مجيد مرتضى ياسر منتظر سجاد', proj_domain='ar.wikipedia.org'), user(user='Jamalaq', proj_domain='ar.wikipedia.org'), user(user='Simo abchir', proj_domain='ar.wikipedia.org'), user(user='سممير', proj_domain='ar.wikipedia.org'), user(user='Benohamid', proj_domain='ar.wikipedia.org'), user(user='Bo 5ly', proj_domain='ar.wikipedia.org'), user(user='Abdelàli Laarich', proj_domain='ar.wikipedia.org'), user(user='رائد عزمي حموده', proj_domain='ar.wikipedia.org'), user(user='Mustafaalsmawy', proj_domain='ar.wikipedia.org'), user(user='Postdepartum', proj_domain='ar.wikipedia.org'), user(user='Gowsss', proj_domain='ar.wikipedia.org'), user(user='SilkySword', proj_domain='ar.wikipedia.org')]	Community Engagement Insights/MassMessages/Lists/2018/ar1	https://wikimedia.qualtrics.com/jfe/form/SV_5ABs6WwrDHzAeLr?aud=AE&prj=ar&edc=1&prjedc=ar1	https://wikimedia.qualtrics.com/jfe/preview/SV_5ABs6WwrDHzAeLr?Q_CHL=preview&aud=AE&prj=ar&edc=1&prjedc=ar1
arwiki	[30, 150)	94	"[user(user='المسرحي', proj_domain='ar.wikipedia.org'), user(user='Ahmedsahhar', proj_domain='ar.wikipedia.org'), user(user='Afiefh', proj_domain='ar.wikipedia.org'), user(user='Furqan alqaralucy', proj_domain='ar.wikipedia.org'), user(user='Mayhn90', proj_domain='ar.wikipedia.org'), user(user='Naeem2017', proj_domain='ar.wikipedia.org'), user(user='Costa.x', proj_domain='ar.wikipedia.org'), user(user='Ahmed1591', proj_domain='ar.wikipedia.org'), user(user='زهران ،702،', proj_domain='ar.wikipedia.org'), user(user='Yor3Twawa', proj_domain='ar.wikipedia.org'), user(user='محمود البوريني', proj_domain='ar.wikipedia.org'), user(user='Liam Cihangir Junior', proj_domain='ar.wikipedia.org'), user(user='Khawaja Muhammad Abdun Nafay', proj_domain='ar.wikipedia.org'), user(user='Abu Hashem', proj_domain='ar.wikipedia.org'), user(user='Sherif mahdy', proj_domain='ar.wikipedia.org'), user(user='JBailasan', proj_domain='ar.wikipedia.org'), user(user='Faisallll85', proj_domain='ar.wikipedia.org'), user(user='فرح عماد الضمور', proj_domain='ar.wikipedia.org'), user(user='Rashad tarik', proj_domain='ar.wikipedia.org'), user(user='الوامق المشغوف', proj_domain='ar.wikipedia.org'), user(user='Irfan Shahid', proj_domain='ar.wikipedia.org'), user(user='علي محمدين', proj_domain='ar.wikipedia.org'), user(user='HaithamSelim', proj_domain='ar.wikipedia.org'), user(user='FmGo . 111', proj_domain='ar.wikipedia.org'), user(user='NBK98', proj_domain='ar.wikipedia.org'), user(user='Oshotoxx', proj_domain='ar.wikipedia.org'), user(user='Elmondo21st', proj_domain='ar.wikipedia.org'), user(user='عبدالله ديري', proj_domain='ar.wikipedia.org'), user(user='Ostazwalid', proj_domain='ar.wikipedia.org'), user(user='وسام زقوت', proj_domain='ar.wikipedia.org'), user(user='Ahmed97physics', proj_domain='ar.wikipedia.org'), user(user='NaifAlMalky', proj_domain='ar.wikipedia.org'), user(user='اخاف ربي', proj_domain='ar.wikipedia.org'), user(user='Alimansour123', proj_domain='ar.wikipedia.org'), user(user='مجهول مغترب', proj_domain='ar.wikipedia.org'), user(user='فيلادلفيا المعرفة', proj_domain='ar.wikipedia.org'), user(user='Jamaru25', proj_domain='ar.wikipedia.org'), user(user='المغربي المغربي', proj_domain='ar.wikipedia.org'), user(user='Rinadf', proj_domain='ar.wikipedia.org'), user(user='Smko1988', proj_domain='ar.wikipedia.org'), user(user='Zakaria ah', proj_domain='ar.wikipedia.org'), user(user='محمود الدايري', proj_domain='ar.wikipedia.org'), user(user='Mmsharkas', proj_domain='ar.wikipedia.org'), user(user='Saadi Saffar', proj_domain='ar.wikipedia.org'), user(user='Michaelkalex11', proj_domain='ar.wikipedia.org'), user(user='Ahmed1418', proj_domain='ar.wikipedia.org'), user(user='عثمان وليد', proj_domain='ar.wikipedia.org'), user(user='Lamraoui.lamin', proj_domain='ar.wikipedia.org'), user(user='Mohammed alsuaany', proj_domain='ar.wikipedia.org'), user(user='Ameen Rammal', proj_domain='ar.wikipedia.org'), user(user='Ali lraqi alii', proj_domain='ar.wikipedia.org'), user(user='Biskri biskra', proj_domain='ar.wikipedia.org'), user(user='Mohamad 444', proj_domain='ar.wikipedia.org'), user(user='Esmaeelmousa', proj_domain='ar.wikipedia.org'), user(user='FarisAlharthy', proj_domain='ar.wikipedia.org'), user(user='Wccvbn', proj_domain='ar.wikipedia.org'), user(user='Ibnfariss2', proj_domain='ar.wikipedia.org'), user(user='Hussein.abosalah', proj_domain='ar.wikipedia.org'), user(user='Sabineantar', proj_domain='ar.wikipedia.org'), user(user='Dianaalsadi123', proj_domain='ar.wikipedia.org'), user(user='Said machkirate', proj_domain='ar.wikipedia.org'), user(user='Mr Revolution', proj_domain='ar.wikipedia.org'), user(user='عبدالهادي 32', proj_domain='ar.wikipedia.org'), user(user='1993 Ibrahim Al-Nofal', proj_domain='ar.wikipedia.org'), user(user='طالب.علم', proj_domain='ar.wikipedia.org'), user(user='Fwaz malhe', proj_domain='ar.wikipedia.org'), user(user='Ali8iq', proj_domain='ar.wikipedia.org'), user(user='Ahmed.m.hanfy', proj_domain='ar.wikipedia.org'), user(user='ZezoIB', proj_domain='ar.wikipedia.org'), user(user='Ahmed Aboshama', proj_domain='ar.wikipedia.org'), user(user='BotScanner', proj_domain='ar.wikipedia.org'), user(user='Zeina M. Azim', proj_domain='ar.wikipedia.org'), user(user='Mohamed.sa', proj_domain='ar.wikipedia.org'), user(user='STARAMEN', proj_domain='ar.wikipedia.org'), user(user='Vivaystn', proj_domain='ar.wikipedia.org'), user(user='ليث الشمرتي', proj_domain='ar.wikipedia.org'), user(user='Devilsh', proj_domain='ar.wikipedia.org'), user(user='ABCmootje', proj_domain='ar.wikipedia.org'), user(user='Eman El-Emam', proj_domain='ar.wikipedia.org'), user(user='QueenJay3', proj_domain='ar.wikipedia.org'), user(user='Hares110', proj_domain='ar.wikipedia.org'), user(user='Ksaeditor', proj_domain='ar.wikipedia.org'), user(user='Mehwer', proj_domain='ar.wikipedia.org'), user(user='وليد بدر راشد العازمي وليد بدر راشد العازمي', proj_domain='ar.wikipedia.org'), user(user='Hammadi2100', proj_domain='ar.wikipedia.org'), user(user='The skull5934', proj_domain='ar.wikipedia.org'), user(user='Abdoakta', proj_domain='ar.wikipedia.org'), user(user='هشام الغنيمي', proj_domain='ar.wikipedia.org'), user(user='Mouloud.bnh', proj_domain='ar.wikipedia.org'), user(user='محمد مدهون', proj_domain='ar.wikipedia.org'), user(user='Maximumboy77', proj_domain='ar.wikipedia.org'), user(user='Bahanew', proj_domain='ar.wikipedia.org'), user(user='Rawan04808', proj_domain='ar.wikipedia.org'), user(user=""MMC's"", proj_domain='ar.wikipedia.org')]"	Community Engagement Insights/MassMessages/Lists/2018/ar2	https://wikimedia.qualtrics.com/jfe/form/SV_5ABs6WwrDHzAeLr?aud=AE&prj=ar&edc=2&prjedc=ar2	https://wikimedia.qualtrics.com/jfe/preview/SV_5ABs6WwrDHzAeLr?Q_CHL=preview&aud=AE&prj=ar&edc=2&prjedc=ar2
arwiki	[150, 600)	96	[user(user='Budur Subaie', proj_domain='ar.wikipedia.org'), user(user='Rofaida ali', proj_domain='ar.wikipedia.org'), user(user='عبقري 2009', proj_domain='ar.wikipedia.org'), user(user='أحمد حسين بنداري', proj_domain='ar.wikipedia.org'), user(user='Mgzn is', proj_domain='ar.wikipedia.org'), user(user='Ahmed Shoukry', proj_domain='ar.wikipedia.org'), user(user='Salaheddine Abida', proj_domain='ar.wikipedia.org'), user(user='Mohammed Lagmah', proj_domain='ar.wikipedia.org'), user(user='مروان عزب', proj_domain='ar.wikipedia.org'), user(user='احمد عبدالحميد يوسف', proj_domain='ar.wikipedia.org'), user(user='جيمس ماكاهوي', proj_domain='ar.wikipedia.org'), user(user='Mjs 78', proj_domain='ar.wikipedia.org'), user(user='Alakha', proj_domain='ar.wikipedia.org'), user(user='أسامة الساعدي', proj_domain='ar.wikipedia.org'), user(user='محمد مختاري', proj_domain='ar.wikipedia.org'), user(user='Omar Alyahya', proj_domain='ar.wikipedia.org'), user(user='ن.عامری', proj_domain='ar.wikipedia.org'), user(user='Maryim Ali', proj_domain='ar.wikipedia.org'), user(user='أبراهيم غيث', proj_domain='ar.wikipedia.org'), user(user='Bekmaw', proj_domain='ar.wikipedia.org'), user(user='Ahmed Azam', proj_domain='ar.wikipedia.org'), user(user='صالح', proj_domain='ar.wikipedia.org'), user(user='BroXadal', proj_domain='ar.wikipedia.org'), user(user='عبدالعزيز العزب', proj_domain='ar.wikipedia.org'), user(user='بلال الدويك', proj_domain='ar.wikipedia.org'), user(user='Jemo2200', proj_domain='ar.wikipedia.org'), user(user='Rama.Bsha', proj_domain='ar.wikipedia.org'), user(user='Drisssaidi1', proj_domain='ar.wikipedia.org'), user(user='Salah Almhamdi', proj_domain='ar.wikipedia.org'), user(user='Playgilr', proj_domain='ar.wikipedia.org'), user(user='Rida24', proj_domain='ar.wikipedia.org'), user(user='Mohammed Belgazem', proj_domain='ar.wikipedia.org'), user(user='لاله171', proj_domain='ar.wikipedia.org'), user(user='Mamakfj', proj_domain='ar.wikipedia.org'), user(user='اعرف اكثر', proj_domain='ar.wikipedia.org'), user(user='محمود الطالب', proj_domain='ar.wikipedia.org'), user(user='موسى الوهراني', proj_domain='ar.wikipedia.org'), user(user='Ckgjl', proj_domain='ar.wikipedia.org'), user(user='Free Syrian 200', proj_domain='ar.wikipedia.org'), user(user='Saideljamali', proj_domain='ar.wikipedia.org'), user(user='Anass Sedrati', proj_domain='ar.wikipedia.org'), user(user='MTD The Arab', proj_domain='ar.wikipedia.org'), user(user='Wil13', proj_domain='ar.wikipedia.org'), user(user='عمرو بن كلثوم', proj_domain='ar.wikipedia.org'), user(user='بئرالعاتر', proj_domain='ar.wikipedia.org'), user(user='Abu aamir', proj_domain='ar.wikipedia.org'), user(user='Mouath14', proj_domain='ar.wikipedia.org'), user(user='YRebdi', proj_domain='ar.wikipedia.org'), user(user='Кензой', proj_domain='ar.wikipedia.org'), user(user='Trabelsiismail', proj_domain='ar.wikipedia.org'), user(user='Osama driwch', proj_domain='ar.wikipedia.org'), user(user='May Hachem93', proj_domain='ar.wikipedia.org'), user(user='بدارين', proj_domain='ar.wikipedia.org'), user(user='Adonis Ja', proj_domain='ar.wikipedia.org'), user(user='محمد سمير', proj_domain='ar.wikipedia.org'), user(user='Ameergozef776', proj_domain='ar.wikipedia.org'), user(user='Fatma elzahraa2', proj_domain='ar.wikipedia.org'), user(user='Jake Muller', proj_domain='ar.wikipedia.org'), user(user='Mouauia rafii', proj_domain='ar.wikipedia.org'), user(user='Maher fawzy samy', proj_domain='ar.wikipedia.org'), user(user='JafarAlSaman', proj_domain='ar.wikipedia.org'), user(user='مناضل عربي', proj_domain='ar.wikipedia.org'), user(user='TheViber1', proj_domain='ar.wikipedia.org'), user(user='Basko 159', proj_domain='ar.wikipedia.org'), user(user='Osama Baqir', proj_domain='ar.wikipedia.org'), user(user='Ahmed Mohi El din', proj_domain='ar.wikipedia.org'), user(user='محمد عيشة', proj_domain='ar.wikipedia.org'), user(user='بلقيس محمود المناصير', proj_domain='ar.wikipedia.org'), user(user='Mahfoudou', proj_domain='ar.wikipedia.org'), user(user='Mharfouche', proj_domain='ar.wikipedia.org'), user(user='Momas', proj_domain='ar.wikipedia.org'), user(user='Bicterat', proj_domain='ar.wikipedia.org'), user(user='Master Philip.SY', proj_domain='ar.wikipedia.org'), user(user='حاتم الغنامي', proj_domain='ar.wikipedia.org'), user(user='Saad711DheebBajilah2', proj_domain='ar.wikipedia.org'), user(user='Farhadmirza', proj_domain='ar.wikipedia.org'), user(user='Ahad.F', proj_domain='ar.wikipedia.org'), user(user='Yemencamera', proj_domain='ar.wikipedia.org'), user(user='Ahmed el shimi', proj_domain='ar.wikipedia.org'), user(user='روان ابوعواد', proj_domain='ar.wikipedia.org'), user(user='Samehkozman', proj_domain='ar.wikipedia.org'), user(user='OussamaNairi', proj_domain='ar.wikipedia.org'), user(user='متسامح', proj_domain='ar.wikipedia.org'), user(user='حيا', proj_domain='ar.wikipedia.org'), user(user='Ms.3hooD', proj_domain='ar.wikipedia.org'), user(user='خالد السوعان', proj_domain='ar.wikipedia.org'), user(user='Mohammed T', proj_domain='ar.wikipedia.org'), user(user='Zoro arifi', proj_domain='ar.wikipedia.org'), user(user='يوسف حريري', proj_domain='ar.wikipedia.org'), user(user='Ghada Muhammad Tohamy', proj_domain='ar.wikipedia.org'), user(user='باسل حامد', proj_domain='ar.wikipedia.org'), user(user='Hiba Falah', proj_domain='ar.wikipedia.org'), user(user='Omaranwaraglan', proj_domain='ar.wikipedia.org'), user(user='عبدالقدوس2', proj_domain='ar.wikipedia.org'), user(user='Sara Nabih', proj_domain='ar.wikipedia.org'), user(user='Hassan 20', proj_domain='ar.wikipedia.org')]	Community Engagement Insights/MassMessages/Lists/2018/ar3	https://wikimedia.qualtrics.com/jfe/form/SV_5ABs6WwrDHzAeLr?aud=AE&prj=ar&edc=3&prjedc=ar3	https://wikimedia.qualtrics.com/jfe/preview/SV_5ABs6WwrDHzAeLr?Q_CHL=preview&aud=AE&prj=ar&edc=3&prjedc=ar3
arwiki	[600, 1200)	56	[user(user='Ahmed El-Farash', proj_domain='ar.wikipedia.org'), user(user='Faris knight', proj_domain='ar.wikipedia.org'), user(user='Samiabde', proj_domain='ar.wikipedia.org'), user(user='الدبوني', proj_domain='ar.wikipedia.org'), user(user='Yasser Youssef', proj_domain='ar.wikipedia.org'), user(user='Faisal Al-Abdullah', proj_domain='ar.wikipedia.org'), user(user='Σύμμαχος', proj_domain='ar.wikipedia.org'), user(user='Osa osa 5', proj_domain='ar.wikipedia.org'), user(user='Mohammad Hijjawi', proj_domain='ar.wikipedia.org'), user(user='Marco 2 en', proj_domain='ar.wikipedia.org'), user(user='محمد9088', proj_domain='ar.wikipedia.org'), user(user='GalaxyMixer', proj_domain='ar.wikipedia.org'), user(user='Makbula Nassar', proj_domain='ar.wikipedia.org'), user(user='Elmoro', proj_domain='ar.wikipedia.org'), user(user='Morad85', proj_domain='ar.wikipedia.org'), user(user='عمر الشامي', proj_domain='ar.wikipedia.org'), user(user='Assamarraie', proj_domain='ar.wikipedia.org'), user(user='عبد الله السياف', proj_domain='ar.wikipedia.org'), user(user='ثعلب شبه الجزيره', proj_domain='ar.wikipedia.org'), user(user='WisiW', proj_domain='ar.wikipedia.org'), user(user='Kouider bounama', proj_domain='ar.wikipedia.org'), user(user='Snopic', proj_domain='ar.wikipedia.org'), user(user='Maher27777', proj_domain='ar.wikipedia.org'), user(user='Alhadramy Alkendy', proj_domain='ar.wikipedia.org'), user(user='Hamzamathiw', proj_domain='ar.wikipedia.org'), user(user='جهاد كديس', proj_domain='ar.wikipedia.org'), user(user='Talal gharib', proj_domain='ar.wikipedia.org'), user(user='وضاح', proj_domain='ar.wikipedia.org'), user(user='Jo NaHaL', proj_domain='ar.wikipedia.org'), user(user='ليو', proj_domain='ar.wikipedia.org'), user(user='DRKLY2760', proj_domain='ar.wikipedia.org'), user(user='Mohmd1429', proj_domain='ar.wikipedia.org'), user(user='Kamal Osama', proj_domain='ar.wikipedia.org'), user(user='حسين الذهبي', proj_domain='ar.wikipedia.org'), user(user='Tarawneh', proj_domain='ar.wikipedia.org'), user(user='Elph', proj_domain='ar.wikipedia.org'), user(user='Zahiralbarqi', proj_domain='ar.wikipedia.org'), user(user='Nidal sabi', proj_domain='ar.wikipedia.org'), user(user='عباد ديرانية', proj_domain='ar.wikipedia.org'), user(user='Mohamed Ouda', proj_domain='ar.wikipedia.org'), user(user='Sambasoccer27', proj_domain='ar.wikipedia.org'), user(user='Mr.mush3', proj_domain='ar.wikipedia.org'), user(user='Anabta.pal', proj_domain='ar.wikipedia.org'), user(user='Fatma Ali', proj_domain='ar.wikipedia.org'), user(user='Haytham Morsy', proj_domain='ar.wikipedia.org'), user(user='عبد المؤمن', proj_domain='ar.wikipedia.org'), user(user='Mohammed.Almussaabi', proj_domain='ar.wikipedia.org'), user(user='هيثم الصعب', proj_domain='ar.wikipedia.org'), user(user='أسامة الجزري', proj_domain='ar.wikipedia.org'), user(user='Mohsen Kareem', proj_domain='ar.wikipedia.org'), user(user='Mrroush', proj_domain='ar.wikipedia.org'), user(user='UBA27', proj_domain='ar.wikipedia.org'), user(user='Saadbl', proj_domain='ar.wikipedia.org'), user(user='Omargfh', proj_domain='ar.wikipedia.org'), user(user='Abdulrahman Haddad', proj_domain='ar.wikipedia.org'), user(user='Uwe a', proj_domain='ar.wikipedia.org')]	Community Engagement Insights/MassMessages/Lists/2018/ar4	https://wikimedia.qualtrics.com/jfe/form/SV_5ABs6WwrDHzAeLr?aud=VAE&prj=ar&edc=4&prjedc=ar4	https://wikimedia.qualtrics.com/jfe/preview/SV_5ABs6WwrDHzAeLr?Q_CHL=preview&aud=VAE&prj=ar&edc=4&prjedc=ar4
arwiki	[1200, 3500)	68	"[user(user='Ibrahim Old', proj_domain='ar.wikipedia.org'), user(user='Moataz1997', proj_domain='ar.wikipedia.org'), user(user='يوسف عاشق الجبل', proj_domain='ar.wikipedia.org'), user(user='Fasila', proj_domain='ar.wikipedia.org'), user(user='أوروك', proj_domain='ar.wikipedia.org'), user(user='LittleDogie', proj_domain='ar.wikipedia.org'), user(user=""Freedom's Falcon"", proj_domain='ar.wikipedia.org'), user(user='مغامر سوري', proj_domain='ar.wikipedia.org'), user(user='Muhends', proj_domain='ar.wikipedia.org'), user(user='Reem Al-Kashif', proj_domain='ar.wikipedia.org'), user(user='Super ninja2', proj_domain='ar.wikipedia.org'), user(user='فارس الوطن 2000', proj_domain='ar.wikipedia.org'), user(user='TheFlyingHorse', proj_domain='ar.wikipedia.org'), user(user='IamIRAQI', proj_domain='ar.wikipedia.org'), user(user='Justwiki', proj_domain='ar.wikipedia.org'), user(user='محمد أمين الطرابلسي', proj_domain='ar.wikipedia.org'), user(user='د. عمار جمال الكندي', proj_domain='ar.wikipedia.org'), user(user='Elghiraoui Abdessalam', proj_domain='ar.wikipedia.org'), user(user='زياد0', proj_domain='ar.wikipedia.org'), user(user='Qrmoo3', proj_domain='ar.wikipedia.org'), user(user='Waso99', proj_domain='ar.wikipedia.org'), user(user='على المزارقه', proj_domain='ar.wikipedia.org'), user(user='Zaher.Kadour', proj_domain='ar.wikipedia.org'), user(user='Mohammad Hegazy', proj_domain='ar.wikipedia.org'), user(user='Farouk oujjair', proj_domain='ar.wikipedia.org'), user(user='أميدامارو', proj_domain='ar.wikipedia.org'), user(user='Maxkris88', proj_domain='ar.wikipedia.org'), user(user='FahdAbiRashed', proj_domain='ar.wikipedia.org'), user(user='Chabirachabira', proj_domain='ar.wikipedia.org'), user(user='Zxs', proj_domain='ar.wikipedia.org'), user(user='مشعل المسروحي', proj_domain='ar.wikipedia.org'), user(user='Saber Gouiez', proj_domain='ar.wikipedia.org'), user(user='زكريا', proj_domain='ar.wikipedia.org'), user(user='محمد أحمد عبد الفتاح', proj_domain='ar.wikipedia.org'), user(user='Mohemed rida', proj_domain='ar.wikipedia.org'), user(user='Gacemayoub', proj_domain='ar.wikipedia.org'), user(user='Sayom', proj_domain='ar.wikipedia.org'), user(user='Milad1976', proj_domain='ar.wikipedia.org'), user(user='Afek91', proj_domain='ar.wikipedia.org'), user(user='Mussapedia', proj_domain='ar.wikipedia.org'), user(user='DrFO.Tn', proj_domain='ar.wikipedia.org'), user(user='Ali32liver', proj_domain='ar.wikipedia.org'), user(user='Labeeb A. Ali', proj_domain='ar.wikipedia.org'), user(user='جبران الغافري', proj_domain='ar.wikipedia.org'), user(user='صفاء', proj_domain='ar.wikipedia.org'), user(user='محمد القنة', proj_domain='ar.wikipedia.org'), user(user='MaYsTRo7', proj_domain='ar.wikipedia.org'), user(user='وليدالصكر', proj_domain='ar.wikipedia.org'), user(user='Elbasyouny', proj_domain='ar.wikipedia.org'), user(user='الواحة الغناء', proj_domain='ar.wikipedia.org'), user(user='Boumediene15', proj_domain='ar.wikipedia.org'), user(user='فيصل العدناني', proj_domain='ar.wikipedia.org'), user(user='ASammour', proj_domain='ar.wikipedia.org'), user(user='A3bdula3ziz', proj_domain='ar.wikipedia.org'), user(user='Alaa dfgh', proj_domain='ar.wikipedia.org'), user(user='علاء الدين', proj_domain='ar.wikipedia.org'), user(user='محمد1819', proj_domain='ar.wikipedia.org'), user(user='Omar35880', proj_domain='ar.wikipedia.org'), user(user='براء', proj_domain='ar.wikipedia.org'), user(user='وهراني', proj_domain='ar.wikipedia.org'), user(user='AhmadElq', proj_domain='ar.wikipedia.org'), user(user='محمد بوعلام عصامي', proj_domain='ar.wikipedia.org'), user(user='أنور', proj_domain='ar.wikipedia.org'), user(user='محمد العجاني', proj_domain='ar.wikipedia.org'), user(user='MrJoker07', proj_domain='ar.wikipedia.org'), user(user='Abdellah SADIQUI', proj_domain='ar.wikipedia.org'), user(user='أنس', proj_domain='ar.wikipedia.org'), user(user='Dahomvic', proj_domain='ar.wikipedia.org')]"	Community Engagement Insights/MassMessages/Lists/2018/ar5	https://wikimedia.qualtrics.com/jfe/form/SV_5ABs6WwrDHzAeLr?aud=VAE&prj=ar&edc=5&prjedc=ar5	https://wikimedia.qualtrics.com/jfe/preview/SV_5ABs6WwrDHzAeLr?Q_CHL=preview&aud=VAE&prj=ar&edc=5&prjedc=ar5
arwiki	[3500, 1100000)	72	[user(user='Maumed al sarif', proj_domain='ar.wikipedia.org'), user(user='Viola mono', proj_domain='ar.wikipedia.org'), user(user='Adil2015adil', proj_domain='ar.wikipedia.org'), user(user='Abdullah Abdullah', proj_domain='ar.wikipedia.org'), user(user='Historyfeelings', proj_domain='ar.wikipedia.org'), user(user='Majed', proj_domain='ar.wikipedia.org'), user(user='Mahmoudalrawi', proj_domain='ar.wikipedia.org'), user(user='البوعناني حاتم', proj_domain='ar.wikipedia.org'), user(user='Dr-Taher', proj_domain='ar.wikipedia.org'), user(user='Sami Lab', proj_domain='ar.wikipedia.org'), user(user='عمرو', proj_domain='ar.wikipedia.org'), user(user='أحمد محمد بسيوني', proj_domain='ar.wikipedia.org'), user(user='Salsabil rajhi', proj_domain='ar.wikipedia.org'), user(user='إبراهيم الشعيبي', proj_domain='ar.wikipedia.org'), user(user='Mohammad hajeer', proj_domain='ar.wikipedia.org'), user(user='ولاء', proj_domain='ar.wikipedia.org'), user(user='Zouaoui16', proj_domain='ar.wikipedia.org'), user(user='Japan Football', proj_domain='ar.wikipedia.org'), user(user='Malkawi99', proj_domain='ar.wikipedia.org'), user(user='Bo hessin', proj_domain='ar.wikipedia.org'), user(user='أحمد ناجي', proj_domain='ar.wikipedia.org'), user(user='Helmoony', proj_domain='ar.wikipedia.org'), user(user='Mishary Al-Dhufeeri', proj_domain='ar.wikipedia.org'), user(user='Abdou7878', proj_domain='ar.wikipedia.org'), user(user='باسم', proj_domain='ar.wikipedia.org'), user(user='Usamasaad', proj_domain='ar.wikipedia.org'), user(user='Mohammdaon', proj_domain='ar.wikipedia.org'), user(user='عرايبية بلال', proj_domain='ar.wikipedia.org'), user(user='Mervat Salman', proj_domain='ar.wikipedia.org'), user(user='KoveytBud', proj_domain='ar.wikipedia.org'), user(user='Mhsohaib', proj_domain='ar.wikipedia.org'), user(user='FPP', proj_domain='ar.wikipedia.org'), user(user='Muhammad adel007', proj_domain='ar.wikipedia.org'), user(user='Jobas1', proj_domain='ar.wikipedia.org'), user(user='أبو حمزة', proj_domain='ar.wikipedia.org'), user(user='Omaislam', proj_domain='ar.wikipedia.org'), user(user='Bluemoon2999', proj_domain='ar.wikipedia.org'), user(user='Wisam yazeedo', proj_domain='ar.wikipedia.org'), user(user='علاء فحصي', proj_domain='ar.wikipedia.org'), user(user='جار الله', proj_domain='ar.wikipedia.org'), user(user='Islam90', proj_domain='ar.wikipedia.org'), user(user='مصعب', proj_domain='ar.wikipedia.org'), user(user='Mohammad Kamal Shady', proj_domain='ar.wikipedia.org'), user(user='أبو تائب', proj_domain='ar.wikipedia.org'), user(user='البراء صالح', proj_domain='ar.wikipedia.org'), user(user='سامي الرحيلي', proj_domain='ar.wikipedia.org'), user(user='علاء', proj_domain='ar.wikipedia.org'), user(user='Twilight Magic', proj_domain='ar.wikipedia.org'), user(user='المتمرد', proj_domain='ar.wikipedia.org'), user(user='Anass Badou', proj_domain='ar.wikipedia.org'), user(user='ELAMEEN7', proj_domain='ar.wikipedia.org'), user(user='MedRAM', proj_domain='ar.wikipedia.org'), user(user='Mojackjutaily', proj_domain='ar.wikipedia.org'), user(user='Ibrahim.ID', proj_domain='ar.wikipedia.org'), user(user='Dedaban', proj_domain='ar.wikipedia.org'), user(user='حسن علي البط', proj_domain='ar.wikipedia.org'), user(user='محمد عبد الغني', proj_domain='ar.wikipedia.org'), user(user='Thedreammurad', proj_domain='ar.wikipedia.org'), user(user='Benseid Seid', proj_domain='ar.wikipedia.org'), user(user='المصطفى كحلاوي', proj_domain='ar.wikipedia.org'), user(user='Yahia.Mokhtar', proj_domain='ar.wikipedia.org'), user(user='MichelBakni', proj_domain='ar.wikipedia.org'), user(user='Aelita14', proj_domain='ar.wikipedia.org'), user(user='أبو هشام السوعان', proj_domain='ar.wikipedia.org'), user(user='فيصل', proj_domain='ar.wikipedia.org'), user(user='Exmak', proj_domain='ar.wikipedia.org'), user(user='Mn-imhotep', proj_domain='ar.wikipedia.org'), user(user='Bander7799', proj_domain='ar.wikipedia.org'), user(user='Sakiv', proj_domain='ar.wikipedia.org'), user(user='Mohatatou', proj_domain='ar.wikipedia.org'), user(user='جبار محسن', proj_domain='ar.wikipedia.org'), user(user='ديفيد', proj_domain='ar.wikipedia.org')]	Community Engagement Insights/MassMessages/Lists/2018/ar6	https://wikimedia.qualtrics.com/jfe/form/SV_5ABs6WwrDHzAeLr?aud=VAE&prj=ar&edc=6&prjedc=ar6	https://wikimedia.qualtrics.com/jfe/preview/SV_5ABs6WwrDHzAeLr?Q_CHL=preview&aud=VAE&prj=ar&edc=6&prjedc=ar6
